"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
12	3	1	"MOVE_RIGHT"	25	1	"inverted"	1	192.403549194336	"left"	"correct"	TRUE	40	0.8	2.64
12	3	2	"MOVE_LEFT"	27	1	"inverted"	1	288.590560913086	"left"	"incorrect"	FALSE	42	0.84	1.96
12	3	3	"MOVE_LEFT"	22	1	"inverted"	1	177.527984619141	"left"	"incorrect"	FALSE	37	0.74	1.4
12	3	4	"MOVE_LEFT"	23	1	"inverted"	1	194.557907104492	"left"	"incorrect"	FALSE	38	0.76	1.44
12	3	5	"MOVE_LEFT"	40	0	"normal"	1	-205.577163696289	"right"	"incorrect"	FALSE	55	1.1	3.38
12	3	6	"MOVE_LEFT"	26	1	"inverted"	1	-221.027969360352	"right"	"correct"	FALSE	41	0.82	2.74
12	3	7	"MOVE_LEFT"	27	0	"normal"	1	-35.9627075195312	"right"	"incorrect"	FALSE	42	0.84	2.06
12	3	8	"MOVE_LEFT"	25	1	"inverted"	1	-227.419830322266	"right"	"correct"	FALSE	40	0.8	3.58
12	3	9	"MOVE_RIGHT"	35	1	"inverted"	1	-144.739929199219	"right"	"incorrect"	TRUE	50	1	1.74
12	3	10	"MOVE_LEFT"	22	0	"normal"	1	96.72509765625	"left"	"correct"	FALSE	37	0.74	3.36
12	3	11	"MOVE_LEFT"	27	0	"normal"	1	-127.111968994141	"right"	"incorrect"	FALSE	42	0.84	2.52
12	3	12	"MOVE_RIGHT"	27	1	"inverted"	1	214.963134765625	"left"	"correct"	TRUE	42	0.84	2.58
12	3	13	"MOVE_RIGHT"	19	0	"normal"	1	-179.649703979492	"right"	"correct"	TRUE	34	0.68	1.44
12	3	14	"MOVE_LEFT"	23	1	"inverted"	1	-35.2460479736328	"right"	"correct"	FALSE	38	0.76	2.12
12	3	15	"MOVE_LEFT"	34	0	"normal"	1	-69.9640350341797	"right"	"incorrect"	FALSE	49	0.98	2.34
12	3	16	"MOVE_LEFT"	28	1	"inverted"	1	-98.1098022460938	"right"	"correct"	FALSE	43	0.86	2.34
12	3	17	"MOVE_RIGHT"	29	0	"normal"	1	-170.946899414062	"right"	"correct"	TRUE	44	0.88	1.82
12	3	18	"MOVE_LEFT"	17	1	"inverted"	1	238.18342590332	"left"	"incorrect"	FALSE	32	0.64	1.5
12	3	19	"MOVE_RIGHT"	25	0	"normal"	1	223.294631958008	"left"	"incorrect"	TRUE	40	0.8	2.7
12	3	20	"MOVE_RIGHT"	44	0	"normal"	1	-203.80940246582	"right"	"correct"	TRUE	59	1.18	2.14
