Participant	Block	Episode	State	Balance	Movement	Tic	Time	Action	x_pos	y_pos	z_pos	angle/orientation	Reward	Cumulative_Reward	Health	Ammo	0_name	0_x	0_y	0_z	0_angle	2_name	2_x	2_y	2_z	2_angle
3	3	1	1	1	0	16	0.32	NA	-384.0	32.0	0.0	0.0	-1.0	-1.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	2	1	0	17	0.34	NA	-384.0	32.0	0.0	0.0	-1.0	-2.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	3	1	0	18	0.36	NA	-384.0	32.0	0.0	0.0	-1.0	-3.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	4	1	0	19	0.38	NA	-384.0	32.0	0.0	0.0	-1.0	-4.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	5	1	0	20	0.4	NA	-384.0	32.0	0.0	0.0	-1.0	-5.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	6	1	0	21	0.42	NA	-384.0	32.0	0.0	0.0	-1.0	-6.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	7	1	0	22	0.44	NA	-384.0	32.0	0.0	0.0	-1.0	-7.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	8	1	0	23	0.46	NA	-384.0	32.0	0.0	0.0	-1.0	-8.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	9	1	0	24	0.48	NA	-384.0	32.0	0.0	0.0	-1.0	-9.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	10	1	0	25	0.5	NA	-384.0	32.0	0.0	0.0	-1.0	-10.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	11	1	0	26	0.52	NA	-384.0	32.0	0.0	0.0	-1.0	-11.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	12	1	0	27	0.54	NA	-384.0	32.0	0.0	0.0	-1.0	-12.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	13	1	0	28	0.56	NA	-384.0	32.0	0.0	0.0	-1.0	-13.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	14	1	0	29	0.58	NA	-384.0	32.0	0.0	0.0	-1.0	-14.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	15	1	0	30	0.6	NA	-384.0	32.0	0.0	0.0	-1.0	-15.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	16	1	0	31	0.62	NA	-384.0	32.0	0.0	0.0	-1.0	-16.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	17	1	0	32	0.64	NA	-384.0	32.0	0.0	0.0	-1.0	-17.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	18	1	0	33	0.66	NA	-384.0	32.0	0.0	0.0	-1.0	-18.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	19	1	0	34	0.68	NA	-384.0	32.0	0.0	0.0	-1.0	-19.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	20	1	0	35	0.7000000000000001	NA	-384.0	32.0	0.0	0.0	-1.0	-20.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	21	1	0	36	0.72	NA	-384.0	32.0	0.0	0.0	-1.0	-21.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	22	1	0	37	0.74	NA	-384.0	32.0	0.0	0.0	-1.0	-22.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	23	1	0	38	0.76	NA	-384.0	32.0	0.0	0.0	-1.0	-23.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	24	1	0	39	0.78	NA	-384.0	32.0	0.0	0.0	-1.0	-24.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	25	1	0	40	0.8	MOVE_LEFT	-384.0	32.75	0.0	0.0	-1.0	-25.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	26	1	0	41	0.8200000000000001	MOVE_LEFT	-384.0	34.1796875	0.0	0.0	-1.0	-26.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	27	1	0	42	0.84	MOVE_LEFT	-384.0	36.225341796875	0.0	0.0	-1.0	-27.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	28	1	0	43	0.86	MOVE_LEFT	-384.0	38.82920837402344	0.0	0.0	-1.0	-28.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	29	1	0	44	0.88	MOVE_LEFT	-384.0	41.93894958496094	0.0	0.0	-1.0	-29.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	30	1	0	45	0.9	MOVE_LEFT	-384.0	45.50714111328125	0.0	0.0	-1.0	-30.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	31	1	0	46	0.92	MOVE_LEFT	-384.0	49.490814208984375	0.0	0.0	-1.0	-31.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	32	1	0	47	0.9400000000000001	MOVE_LEFT	-384.0	53.85101318359375	0.0	0.0	-1.0	-32.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	33	1	0	48	0.96	MOVE_LEFT	-384.0	58.55242919921875	0.0	0.0	-1.0	-33.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	34	1	0	49	0.98	MOVE_LEFT	-384.0	63.563079833984375	0.0	0.0	-1.0	-34.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	35	1	0	50	1.0	MOVE_LEFT	-384.0	68.85397338867188	0.0	0.0	-1.0	-35.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	36	1	0	51	1.02	MOVE_LEFT	-384.0	74.39883422851562	0.0	0.0	-1.0	-36.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	37	1	0	52	1.04	MOVE_LEFT	-384.0	80.17385864257812	0.0	0.0	-1.0	-37.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	38	1	0	53	1.06	MOVE_LEFT	-384.0	86.157470703125	0.0	0.0	-1.0	-38.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	39	1	0	54	1.08	MOVE_LEFT	-384.0	92.33010864257812	0.0	0.0	-1.0	-39.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	40	1	0	55	1.1	MOVE_LEFT	-384.0	98.67405700683594	0.0	0.0	-1.0	-40.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	41	1	0	56	1.12	MOVE_LEFT	-384.0	105.17324829101562	0.0	0.0	-1.0	-41.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	42	1	0	57	1.1400000000000001	MOVE_LEFT	-384.0	111.81312561035156	0.0	0.0	-1.0	-42.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	43	1	0	58	1.16	MOVE_LEFT	-384.0	118.58050537109375	0.0	0.0	-1.0	-43.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	44	1	0	59	1.18	NA	-384.0	124.71343994140625	0.0	0.0	-1.0	-44.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	45	1	0	60	1.2	MOVE_RIGHT	-384.0	129.5214080810547	0.0	0.0	-1.0	-45.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	46	1	0	61	1.22	MOVE_RIGHT	-384.0	133.1286163330078	0.0	0.0	-1.0	-46.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	47	1	0	62	1.24	MOVE_RIGHT	-384.0	135.64764404296875	0.0	0.0	-1.0	-47.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	48	1	0	63	1.26	MOVE_RIGHT	-384.0	137.18051147460938	0.0	0.0	-1.0	-48.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	49	1	0	64	1.28	MOVE_RIGHT	-384.0	137.81967163085938	0.0	0.0	-1.0	-49.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	50	1	0	65	1.3	MOVE_RIGHT	-384.0	137.64891052246094	0.0	0.0	-1.0	-50.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	51	1	0	66	1.32	MOVE_RIGHT	-384.0	136.74415588378906	0.0	0.0	-1.0	-51.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	52	1	0	67	1.34	MOVE_RIGHT	-384.0	135.17420959472656	0.0	0.0	-1.0	-52.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	53	1	0	68	1.36	MOVE_RIGHT	-384.0	133.00143432617188	0.0	0.0	-1.0	-53.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	54	1	0	69	1.3800000000000001	MOVE_RIGHT	-384.0	130.2823486328125	0.0	0.0	-1.0	-54.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	55	1	0	70	1.4000000000000001	MOVE_RIGHT	-384.0	127.06817626953125	0.0	0.0	-1.0	-55.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	56	1	0	71	1.42	MOVE_RIGHT	-384.0	123.40531921386719	0.0	0.0	-1.0	-56.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	57	1	0	72	1.44	MOVE_RIGHT	-384.0	119.33584594726562	0.0	0.0	-1.0	-57.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	58	1	0	73	1.46	MOVE_RIGHT	-384.0	114.89787292480469	0.0	0.0	-1.0	-58.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	59	1	0	74	1.48	MOVE_RIGHT	-384.0	110.12594604492188	0.0	0.0	-1.0	-59.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	60	1	0	75	1.5	MOVE_RIGHT	-384.0	105.05137634277344	0.0	0.0	-1.0	-60.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	61	1	0	76	1.52	MOVE_RIGHT	-384.0	99.70254516601562	0.0	0.0	-1.0	-61.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	62	1	0	77	1.54	MOVE_RIGHT	-384.0	94.10516357421875	0.0	0.0	-1.0	-62.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	63	1	0	78	1.56	MOVE_RIGHT	-384.0	88.28253173828125	0.0	0.0	-1.0	-63.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	64	1	0	79	1.58	MOVE_RIGHT	-384.0	82.25576782226562	0.0	0.0	-1.0	-64.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	65	1	0	80	1.6	MOVE_RIGHT	-384.0	76.04400634765625	0.0	0.0	-1.0	-65.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	66	1	0	81	1.62	MOVE_RIGHT	-384.0	69.66459655761719	0.0	0.0	-1.0	-66.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	67	1	0	82	1.6400000000000001	MOVE_RIGHT	-384.0	63.13325500488281	0.0	0.0	-1.0	-67.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	68	1	0	83	1.6600000000000001	MOVE_RIGHT	-384.0	56.46421813964844	0.0	0.0	-1.0	-68.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	69	1	0	84	1.68	MOVE_RIGHT	-384.0	49.67039489746094	0.0	0.0	-1.0	-69.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	70	1	0	85	1.7	MOVE_RIGHT	-384.0	42.76348876953125	0.0	0.0	-1.0	-70.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	71	1	0	86	1.72	MOVE_RIGHT	-384.0	35.75410461425781	0.0	0.0	-1.0	-71.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	72	1	0	87	1.74	MOVE_RIGHT	-384.0	28.651840209960938	0.0	0.0	-1.0	-72.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	73	1	0	88	1.76	MOVE_RIGHT	-384.0	21.465408325195312	0.0	0.0	-1.0	-73.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	74	1	0	89	1.78	MOVE_RIGHT	-384.0	14.20269775390625	0.0	0.0	-1.0	-74.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	75	1	0	90	1.8	MOVE_RIGHT	-384.0	6.8708648681640625	0.0	0.0	-1.0	-75.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	76	1	0	91	1.82	MOVE_RIGHT	-384.0	-0.52362060546875	0.0	0.0	-1.0	-76.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	77	1	0	92	1.84	MOVE_RIGHT	-384.0	-7.974884033203125	0.0	0.0	-1.0	-77.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
3	3	1	78	1	0	93	1.86	MOVE_RIGHT	-384.0	-15.47760009765625	0.0	0.0	-1.0	-78.0	100.0	50.0	Cacodemon	0.0	-145.28103637695312	0.0	180.00000004190952
