"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
5	2	1	"MOVE_RIGHT"	25	0	"normal"	0	264.377655029297	"left"	"incorrect"	FALSE	40	0.8	3.2
5	2	2	"MOVE_RIGHT"	25	1	"inverted"	0	-58.5467987060547	"right"	"incorrect"	FALSE	40	0.8	1.3
5	2	3	"MOVE_LEFT"	19	0	"normal"	0	169.616851806641	"left"	"correct"	TRUE	34	0.68	1.24
5	2	4	"MOVE_RIGHT"	22	1	"inverted"	0	-149.344528198242	"right"	"incorrect"	FALSE	37	0.74	1.42
5	2	5	"MOVE_RIGHT"	22	1	"inverted"	0	-207.409957885742	"right"	"incorrect"	FALSE	37	0.74	1.58
5	2	6	"MOVE_LEFT"	16	0	"normal"	0	227.809219360352	"left"	"correct"	TRUE	31	0.62	1.36
5	2	7	"MOVE_RIGHT"	18	1	"inverted"	0	268.286651611328	"left"	"correct"	FALSE	33	0.66	2.3
5	2	8	"MOVE_RIGHT"	20	1	"inverted"	0	273.391967773438	"left"	"correct"	FALSE	35	0.7	2.28
5	2	9	"MOVE_RIGHT"	16	1	"inverted"	0	97.8737640380859	"left"	"correct"	FALSE	31	0.62	1.86
5	2	10	"MOVE_LEFT"	17	0	"normal"	0	-99.6493377685547	"right"	"incorrect"	TRUE	32	0.64	2.08
5	2	11	"MOVE_RIGHT"	13	1	"inverted"	0	181.170013427734	"left"	"correct"	FALSE	28	0.56	2.06
5	2	12	"MOVE_LEFT"	24	1	"inverted"	0	297.789031982422	"left"	"incorrect"	TRUE	39	0.78	1.9
5	2	13	"MOVE_LEFT"	20	1	"inverted"	0	-188.666885375977	"right"	"correct"	TRUE	35	0.7	2.44
5	2	14	"MOVE_LEFT"	15	1	"inverted"	0	-29.4807434082031	"right"	"correct"	TRUE	30	0.6	1.6
5	2	15	"MOVE_LEFT"	17	1	"inverted"	0	121.239410400391	"left"	"incorrect"	TRUE	32	0.64	1.1
5	2	16	"MOVE_LEFT"	20	1	"inverted"	0	102.364776611328	"left"	"incorrect"	TRUE	35	0.7	1.26
5	2	17	"MOVE_RIGHT"	19	0	"normal"	0	137.771102905273	"left"	"incorrect"	FALSE	34	0.68	1.9
5	2	18	"MOVE_RIGHT"	21	0	"normal"	0	241.590927124023	"left"	"incorrect"	FALSE	36	0.72	2.12
5	2	19	"MOVE_RIGHT"	16	1	"inverted"	0	-55.6497802734375	"right"	"incorrect"	FALSE	31	0.62	1.14
5	2	20	"MOVE_RIGHT"	17	1	"inverted"	0	-117.768325805664	"right"	"incorrect"	FALSE	32	0.64	1.28
