"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
1	1	1	"MOVE_RIGHT"	30	0	"normal"	1	-163.085662841797	"right"	TRUE	TRUE	45	0.9	1.64
1	1	2	"MOVE_RIGHT"	22	0	"normal"	1	-119.336486816406	"right"	TRUE	TRUE	37	0.74	1.36
1	1	3	"MOVE_LEFT"	24	1	"inverted"	1	-155.734771728516	"right"	TRUE	FALSE	39	0.78	2.58
1	1	4	"MOVE_LEFT"	31	1	"inverted"	1	150.796936035156	"left"	FALSE	FALSE	46	0.92	1.48
1	1	5	"MOVE_RIGHT"	21	0	"normal"	1	-77.3770599365234	"right"	TRUE	TRUE	36	0.72	1.24
1	1	6	"MOVE_LEFT"	26	1	"inverted"	1	150.199859619141	"left"	FALSE	FALSE	41	0.82	1.42
1	1	7	"MOVE_RIGHT"	18	0	"normal"	1	105.724212646484	"left"	FALSE	TRUE	33	0.66	1.72
1	1	8	"MOVE_LEFT"	21	1	"inverted"	1	-53.3845367431641	"right"	TRUE	FALSE	36	0.72	1.9
1	1	9	"MOVE_RIGHT"	17	0	"normal"	1	-224.363739013672	"right"	TRUE	TRUE	32	0.64	1.7
1	1	11	"MOVE_LEFT"	46	1	"inverted"	1	-185.891250610352	"right"	TRUE	FALSE	61	1.22	3.56
1	1	12	"MOVE_RIGHT"	21	1	"inverted"	1	129.391006469727	"left"	TRUE	TRUE	36	0.72	1.9
1	1	13	"MOVE_RIGHT"	20	0	"normal"	1	-86.7291717529297	"right"	TRUE	TRUE	35	0.7	1.24
1	1	14	"MOVE_LEFT"	24	1	"inverted"	1	110.165435791016	"left"	FALSE	FALSE	39	0.78	1.24
1	1	15	"MOVE_RIGHT"	17	0	"normal"	1	-153.020294189453	"right"	TRUE	TRUE	32	0.64	1.36
1	1	16	"MOVE_LEFT"	21	1	"inverted"	1	229.265121459961	"left"	FALSE	FALSE	36	0.72	1.48
1	1	17	"MOVE_LEFT"	17	1	"inverted"	1	209.9091796875	"left"	FALSE	FALSE	32	0.64	1.34
1	1	18	"MOVE_LEFT"	21	1	"inverted"	1	230.354110717773	"left"	FALSE	FALSE	36	0.72	1.58
1	1	19	"MOVE_RIGHT"	19	0	"normal"	1	-59.90869140625	"right"	TRUE	TRUE	34	0.68	1.16
1	1	20	"MOVE_LEFT"	22	1	"inverted"	1	154.52116394043	"left"	FALSE	FALSE	37	0.74	1.28
1	1	21	"MOVE_RIGHT"	23	0	"normal"	1	204.271041870117	"left"	FALSE	TRUE	38	0.76	2.28
1	1	22	"MOVE_LEFT"	22	0	"normal"	1	-50.2191772460938	"right"	FALSE	FALSE	37	0.74	1.92
1	1	23	"MOVE_RIGHT"	21	0	"normal"	1	-99.0292205810547	"right"	TRUE	TRUE	36	0.72	1.36
1	1	24	"MOVE_LEFT"	23	1	"inverted"	1	237.418197631836	"left"	FALSE	FALSE	38	0.76	1.62
1	1	25	"MOVE_RIGHT"	26	0	"normal"	1	-223.469985961914	"right"	TRUE	TRUE	41	0.82	1.72
1	1	27	"MOVE_RIGHT"	28	1	"inverted"	1	89.6497039794922	"left"	TRUE	TRUE	43	0.86	1.8
1	1	28	"MOVE_LEFT"	19	1	"inverted"	1	-126.616226196289	"right"	TRUE	FALSE	34	0.68	2.2
1	1	29	"MOVE_RIGHT"	31	1	"inverted"	1	-21.1428070068359	"right"	FALSE	TRUE	46	0.92	1.4
