"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
3	1	1	"MOVE_RIGHT"	33	1	"inverted"	1	224.013412475586	"left"	TRUE	TRUE	48	0.96	2.72
3	1	2	"MOVE_RIGHT"	18	0	"normal"	1	-148.733779907227	"right"	TRUE	TRUE	33	0.66	1.44
3	1	3	"MOVE_RIGHT"	16	0	"normal"	1	-176.195114135742	"right"	TRUE	TRUE	31	0.62	1.4
3	1	4	"MOVE_LEFT"	14	1	"inverted"	1	248.043228149414	"left"	FALSE	FALSE	29	0.58	1.46
3	1	5	"MOVE_RIGHT"	17	0	"normal"	1	-203.622344970703	"right"	TRUE	TRUE	32	0.64	1.46
3	1	6	"MOVE_LEFT"	20	1	"inverted"	1	275.623748779297	"left"	FALSE	FALSE	35	0.7	1.68
3	1	7	"MOVE_LEFT"	14	1	"inverted"	1	229.404510498047	"left"	FALSE	FALSE	29	0.58	1.34
3	1	8	"MOVE_RIGHT"	17	0	"normal"	1	-89.5798645019531	"right"	TRUE	TRUE	32	0.64	1.42
3	1	9	"MOVE_LEFT"	20	1	"inverted"	1	93.7544708251953	"left"	FALSE	FALSE	35	0.7	1.12
3	1	10	"MOVE_LEFT"	20	1	"inverted"	1	291.243179321289	"left"	FALSE	FALSE	35	0.7	1.66
3	1	11	"MOVE_LEFT"	17	1	"inverted"	1	142.173324584961	"left"	FALSE	FALSE	32	0.64	1.2
3	1	12	"MOVE_LEFT"	21	1	"inverted"	1	-68.1889953613281	"right"	TRUE	FALSE	36	0.72	2.2
3	1	13	"MOVE_RIGHT"	38	0	"normal"	1	-74.4767608642578	"right"	TRUE	TRUE	53	1.06	1.6
3	1	14	"MOVE_LEFT"	16	1	"inverted"	1	208.446105957031	"left"	FALSE	FALSE	31	0.62	1.3
3	1	15	"MOVE_LEFT"	18	1	"inverted"	1	140.344116210938	"left"	FALSE	FALSE	33	0.66	1.16
3	1	17	"MOVE_RIGHT"	26	1	"inverted"	1	249.597900390625	"left"	TRUE	TRUE	41	0.82	2.94
3	1	18	"MOVE_LEFT"	17	1	"inverted"	1	-127.276626586914	"right"	TRUE	FALSE	32	0.64	2.08
3	1	19	"MOVE_RIGHT"	21	0	"normal"	1	253.214233398438	"left"	FALSE	TRUE	36	0.72	2.26
3	1	20	"MOVE_LEFT"	32	1	"inverted"	1	-10.0827026367188	"right"	TRUE	FALSE	47	0.94	1.82
3	1	21	"MOVE_RIGHT"	21	0	"normal"	1	-183.41926574707	"right"	TRUE	TRUE	36	0.72	1.76
3	1	22	"MOVE_LEFT"	22	1	"inverted"	1	-90.9777679443359	"right"	TRUE	FALSE	37	0.74	2.08
3	1	23	"MOVE_RIGHT"	20	0	"normal"	1	146.831344604492	"left"	FALSE	TRUE	35	0.7	1.96
3	1	24	"MOVE_RIGHT"	16	0	"normal"	1	-74.2084045410156	"right"	TRUE	TRUE	31	0.62	1.14
3	1	25	"MOVE_RIGHT"	20	0	"normal"	1	-199.029937744141	"right"	TRUE	TRUE	35	0.7	1.48
3	1	26	"MOVE_LEFT"	17	1	"inverted"	1	270.493911743164	"left"	FALSE	FALSE	32	0.64	1.5
3	1	27	"MOVE_RIGHT"	18	0	"normal"	1	230.419525146484	"left"	FALSE	TRUE	33	0.66	2.22
3	1	28	"MOVE_RIGHT"	17	0	"normal"	1	-195.873504638672	"right"	TRUE	TRUE	32	0.64	1.52
3	1	29	"MOVE_RIGHT"	18	0	"normal"	1	-205.628036499023	"right"	TRUE	TRUE	33	0.66	1.54
3	1	30	"MOVE_LEFT"	15	1	"inverted"	1	115.720901489258	"left"	FALSE	FALSE	30	0.6	1.06
