"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
3	2	1	"MOVE_LEFT"	23	1	"inverted"	0	-111.988357543945	"right"	TRUE	TRUE	38	0.76	2.22
3	2	2	"MOVE_RIGHT"	20	1	"inverted"	0	-85.0253753662109	"right"	FALSE	FALSE	35	0.7	1.28
3	2	3	"MOVE_LEFT"	23	0	"normal"	0	173.671478271484	"left"	TRUE	TRUE	38	0.76	1.64
3	2	4	"MOVE_RIGHT"	17	1	"inverted"	0	116.211853027344	"left"	TRUE	FALSE	32	0.64	1.78
3	2	5	"MOVE_LEFT"	16	0	"normal"	0	175.544784545898	"left"	TRUE	TRUE	31	0.62	1.8
3	2	6	"MOVE_LEFT"	13	0	"normal"	0	294.606292724609	"left"	TRUE	TRUE	28	0.56	1.5
3	2	7	"MOVE_LEFT"	15	0	"normal"	0	276.109664916992	"left"	TRUE	TRUE	30	0.6	1.5
3	2	8	"MOVE_LEFT"	20	0	"normal"	0	-228.871322631836	"right"	FALSE	TRUE	35	0.7	2.46
3	2	9	"MOVE_LEFT"	22	0	"normal"	0	219.298416137695	"left"	TRUE	TRUE	37	0.74	1.48
3	2	10	"MOVE_RIGHT"	15	1	"inverted"	0	266.563751220703	"left"	TRUE	FALSE	30	0.6	2.64
3	2	11	"MOVE_RIGHT"	12	1	"inverted"	0	78.608642578125	"left"	TRUE	FALSE	27	0.54	1.6
3	2	12	"MOVE_LEFT"	28	0	"normal"	0	115.526062011719	"left"	TRUE	TRUE	43	0.86	1.3
3	2	13	"MOVE_RIGHT"	21	1	"inverted"	0	-228.439224243164	"right"	FALSE	FALSE	36	0.72	1.62
3	2	14	"MOVE_LEFT"	20	0	"normal"	0	82.9337005615234	"left"	TRUE	TRUE	35	0.7	1.12
3	2	15	"MOVE_RIGHT"	22	1	"inverted"	0	-215.280410766602	"right"	FALSE	FALSE	37	0.74	1.58
3	2	17	"MOVE_RIGHT"	34	1	"inverted"	0	-178.850372314453	"right"	FALSE	FALSE	49	0.98	1.76
3	2	18	"MOVE_RIGHT"	24	1	"inverted"	0	195.38525390625	"left"	TRUE	FALSE	39	0.78	2.14
3	2	19	"MOVE_RIGHT"	20	0	"normal"	0	247.486968994141	"left"	FALSE	FALSE	35	0.7	2.92
3	2	20	"MOVE_LEFT"	26	0	"normal"	0	293.065017700195	"left"	TRUE	TRUE	41	0.82	1.76
3	2	21	"MOVE_LEFT"	23	0	"normal"	0	290.04914855957	"left"	TRUE	TRUE	38	0.76	1.66
3	2	22	"MOVE_LEFT"	22	0	"normal"	0	173.671371459961	"left"	TRUE	TRUE	37	0.74	1.76
3	2	23	"MOVE_LEFT"	22	0	"normal"	0	81.6877288818359	"left"	TRUE	TRUE	37	0.74	1.14
3	2	24	"MOVE_LEFT"	31	1	"inverted"	0	-214.3955078125	"right"	TRUE	TRUE	46	0.92	2.54
3	2	25	"MOVE_LEFT"	22	0	"normal"	0	196.087142944336	"left"	TRUE	TRUE	37	0.74	1.46
3	2	27	"MOVE_LEFT"	39	1	"inverted"	0	-32.9539642333984	"right"	TRUE	TRUE	54	1.08	2.12
3	2	28	"MOVE_LEFT"	29	0	"normal"	0	248.226211547852	"left"	TRUE	TRUE	44	0.88	1.76
3	2	29	"MOVE_RIGHT"	30	0	"normal"	0	-98.7229919433594	"right"	TRUE	FALSE	45	0.9	1.6
3	2	30	"MOVE_LEFT"	29	1	"inverted"	0	-73.5045318603516	"right"	TRUE	TRUE	44	0.88	2.26
