"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
6	1	1	"MOVE_LEFT"	29	0	"normal"	1	238.580963134766	"left"	"correct"	FALSE	44	0.88	1.7
6	1	2	"MOVE_RIGHT"	21	1	"inverted"	1	167.901245117188	"left"	"correct"	TRUE	36	0.72	2.14
6	1	3	"MOVE_LEFT"	30	0	"normal"	1	-234.980682373047	"right"	"incorrect"	FALSE	45	0.9	2.6
6	1	4	"MOVE_RIGHT"	28	0	"normal"	1	-110.33366394043	"right"	"correct"	TRUE	43	0.86	1.44
6	1	5	"MOVE_LEFT"	19	1	"inverted"	1	226.595657348633	"left"	"incorrect"	FALSE	34	0.68	1.4
6	1	6	"MOVE_LEFT"	16	1	"inverted"	1	128.601303100586	"left"	"incorrect"	FALSE	31	0.62	1.04
6	1	7	"MOVE_LEFT"	16	1	"inverted"	1	139.333755493164	"left"	"incorrect"	FALSE	31	0.62	1.16
6	1	8	"MOVE_LEFT"	15	1	"inverted"	1	119.802108764648	"left"	"incorrect"	FALSE	30	0.6	1.08
6	1	9	"MOVE_LEFT"	18	1	"inverted"	1	77.7878265380859	"left"	"incorrect"	FALSE	33	0.66	1.04
6	1	10	"MOVE_RIGHT"	23	0	"normal"	1	-149.994476318359	"right"	"correct"	TRUE	38	0.76	1.44
6	1	11	"MOVE_LEFT"	16	1	"inverted"	1	108.805297851562	"left"	"incorrect"	FALSE	31	0.62	1.02
6	1	12	"MOVE_RIGHT"	19	0	"normal"	1	-96.8376770019531	"right"	"correct"	TRUE	34	0.68	1.22
6	1	13	"MOVE_LEFT"	20	1	"inverted"	1	299.441680908203	"left"	"incorrect"	FALSE	35	0.7	1.7
6	1	14	"MOVE_RIGHT"	18	0	"normal"	1	211.651748657227	"left"	"incorrect"	TRUE	33	0.66	2.3
6	1	15	"MOVE_LEFT"	26	1	"inverted"	1	108.510833740234	"left"	"incorrect"	FALSE	41	0.82	1.4
6	1	16	"MOVE_LEFT"	19	1	"inverted"	1	256.204223632812	"left"	"incorrect"	FALSE	34	0.68	1.56
6	1	17	"MOVE_RIGHT"	14	0	"normal"	1	-165.37939453125	"right"	"correct"	TRUE	29	0.58	1.32
6	1	18	"MOVE_RIGHT"	15	0	"normal"	1	294.106536865234	"left"	"incorrect"	TRUE	30	0.6	2.26
6	1	19	"MOVE_RIGHT"	15	0	"normal"	1	261.159881591797	"left"	"incorrect"	TRUE	30	0.6	2.28
6	1	20	"MOVE_LEFT"	16	1	"inverted"	1	290.03678894043	"left"	"incorrect"	FALSE	31	0.62	1.68
6	1	21	"MOVE_RIGHT"	18	0	"normal"	1	-171.63948059082	"right"	"correct"	TRUE	33	0.66	1.38
6	1	22	"MOVE_LEFT"	19	1	"inverted"	1	-227.669509887695	"right"	"correct"	FALSE	34	0.68	2.36
6	1	23	"MOVE_RIGHT"	17	0	"normal"	1	-176.515640258789	"right"	"correct"	TRUE	32	0.64	1.44
6	1	24	"MOVE_RIGHT"	18	0	"normal"	1	-232.847671508789	"right"	"correct"	TRUE	33	0.66	1.56
6	1	25	"MOVE_RIGHT"	17	0	"normal"	1	-30.3600463867188	"right"	"correct"	TRUE	32	0.64	1.02
6	1	26	"MOVE_RIGHT"	23	0	"normal"	1	233.152801513672	"left"	"incorrect"	TRUE	38	0.76	2.26
6	1	27	"MOVE_RIGHT"	30	0	"normal"	1	-139.421844482422	"right"	"correct"	TRUE	45	0.9	1.54
6	1	28	"MOVE_LEFT"	16	1	"inverted"	1	96.2559051513672	"left"	"incorrect"	FALSE	31	0.62	1.02
6	1	29	"MOVE_LEFT"	20	1	"inverted"	1	-125.631683349609	"right"	"correct"	FALSE	35	0.7	2.1
6	1	30	"MOVE_LEFT"	20	1	"inverted"	1	-36.9532012939453	"right"	"correct"	FALSE	35	0.7	1.72
