"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
4	1	1	"MOVE_RIGHT"	23	0	"normal"	1	200.008651733398	"left"	FALSE	TRUE	38	0.76	2.94
4	1	3	"MOVE_RIGHT"	88	0	"normal"	1	-111.034912109375	"right"	TRUE	TRUE	103	2.06	2.78
4	1	4	"MOVE_RIGHT"	21	0	"normal"	1	-37.0028228759766	"right"	TRUE	TRUE	36	0.72	1.12
4	1	5	"MOVE_LEFT"	17	1	"inverted"	1	-233.849411010742	"right"	TRUE	FALSE	32	0.64	2.48
4	1	6	"MOVE_RIGHT"	19	0	"normal"	1	133.736526489258	"left"	FALSE	TRUE	34	0.68	1.96
4	1	7	"MOVE_LEFT"	19	0	"normal"	1	241.036102294922	"left"	TRUE	FALSE	34	0.68	1.48
4	1	8	"MOVE_LEFT"	18	0	"normal"	1	-69.2839202880859	"right"	FALSE	FALSE	33	0.66	1.86
4	1	9	"MOVE_RIGHT"	27	1	"inverted"	1	128.7978515625	"left"	TRUE	TRUE	42	0.84	2.72
4	1	10	"MOVE_RIGHT"	16	0	"normal"	1	171.069595336914	"left"	FALSE	TRUE	31	0.62	2.1
4	1	11	"MOVE_RIGHT"	15	0	"normal"	1	-98.6054992675781	"right"	TRUE	TRUE	30	0.6	1.18
4	1	12	"MOVE_RIGHT"	17	0	"normal"	1	227.974838256836	"left"	FALSE	TRUE	32	0.64	2.64
4	1	13	"MOVE_RIGHT"	22	0	"normal"	1	-176.004928588867	"right"	TRUE	TRUE	37	0.74	1.5
4	1	14	"MOVE_LEFT"	17	1	"inverted"	1	-60.2559814453125	"right"	TRUE	FALSE	32	0.64	2.08
4	1	15	"MOVE_LEFT"	18	1	"inverted"	1	189.134841918945	"left"	FALSE	FALSE	33	0.66	1.32
4	1	16	"MOVE_RIGHT"	17	0	"normal"	1	-27.0392608642578	"right"	TRUE	TRUE	32	0.64	1.08
4	1	17	"MOVE_RIGHT"	12	0	"normal"	1	261.399719238281	"left"	FALSE	TRUE	27	0.54	2.2
4	1	18	"MOVE_RIGHT"	16	0	"normal"	1	136.561538696289	"left"	FALSE	TRUE	31	0.62	1.84
4	1	19	"MOVE_LEFT"	23	1	"inverted"	1	292.660247802734	"left"	FALSE	FALSE	38	0.76	1.68
4	1	20	"MOVE_RIGHT"	16	0	"normal"	1	-230.420150756836	"right"	TRUE	TRUE	31	0.62	1.84
4	1	21	"MOVE_RIGHT"	15	0	"normal"	1	-108.383895874023	"right"	TRUE	TRUE	30	0.6	1.36
4	1	23	"MOVE_LEFT"	40	0	"normal"	1	-55.2759399414062	"right"	FALSE	FALSE	55	1.1	2.36
4	1	24	"MOVE_RIGHT"	24	0	"normal"	1	-131.355407714844	"right"	TRUE	TRUE	39	0.78	1.42
4	1	25	"MOVE_LEFT"	20	1	"inverted"	1	-26.2407531738281	"right"	TRUE	FALSE	35	0.7	1.68
4	1	26	"MOVE_LEFT"	21	1	"inverted"	1	256.748809814453	"left"	FALSE	FALSE	36	0.72	1.5
4	1	27	"MOVE_LEFT"	20	1	"inverted"	1	145.649673461914	"left"	FALSE	FALSE	35	0.7	1.18
4	1	28	"MOVE_RIGHT"	17	0	"normal"	1	180.434631347656	"left"	FALSE	TRUE	32	0.64	2.02
4	1	29	"MOVE_LEFT"	20	1	"inverted"	1	-90.6057434082031	"right"	TRUE	FALSE	35	0.7	1.96
4	1	30	"MOVE_LEFT"	19	1	"inverted"	1	215.757034301758	"left"	FALSE	FALSE	34	0.68	1.36
