"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
9	1	1	"MOVE_LEFT"	44	0	"normal"	0	232.209243774414	"left"	"correct"	TRUE	59	1.18	3.7
9	1	2	"MOVE_LEFT"	38	0	"normal"	0	77.3468170166016	"left"	"correct"	TRUE	53	1.06	1.62
9	1	3	"MOVE_LEFT"	56	1	"inverted"	0	-155.050994873047	"right"	"correct"	TRUE	71	1.42	4.04
9	1	4	"MOVE_RIGHT"	34	1	"inverted"	0	-64.0489654541016	"right"	"incorrect"	FALSE	49	0.98	1.7
9	1	5	"MOVE_LEFT"	28	0	"normal"	0	166.868270874023	"left"	"correct"	TRUE	43	0.86	1.58
9	1	6	"MOVE_LEFT"	28	0	"normal"	0	220.482284545898	"left"	"correct"	TRUE	43	0.86	2.12
9	1	7	"MOVE_LEFT"	33	0	"normal"	0	299.884078979492	"left"	"correct"	TRUE	48	0.96	2.16
9	1	8	"MOVE_RIGHT"	33	0	"normal"	0	-219.619598388672	"right"	"correct"	FALSE	48	0.96	2.68
9	1	9	"MOVE_LEFT"	38	0	"normal"	0	116.325805664062	"left"	"correct"	TRUE	53	1.06	1.6
9	1	10	"MOVE_LEFT"	32	0	"normal"	0	169.9765625	"left"	"correct"	TRUE	47	0.94	1.86
9	1	11	"MOVE_RIGHT"	41	1	"inverted"	0	-43.1858215332031	"right"	"incorrect"	FALSE	56	1.12	1.9
9	1	12	"MOVE_RIGHT"	25	1	"inverted"	0	295.790008544922	"left"	"correct"	FALSE	40	0.8	3.68
9	1	13	"MOVE_LEFT"	38	1	"inverted"	0	-188.408401489258	"right"	"correct"	TRUE	53	1.06	3.04
9	1	14	"MOVE_RIGHT"	35	1	"inverted"	0	-128.139053344727	"right"	"incorrect"	FALSE	50	1	1.96
9	1	15	"MOVE_LEFT"	24	0	"normal"	0	198.370330810547	"left"	"correct"	TRUE	39	0.78	1.58
9	1	16	"MOVE_LEFT"	26	0	"normal"	0	294.346481323242	"left"	"correct"	TRUE	41	0.82	1.88
9	1	17	"MOVE_LEFT"	37	0	"normal"	0	261.006774902344	"left"	"correct"	TRUE	52	1.04	2.22
9	1	18	"MOVE_RIGHT"	36	1	"inverted"	0	-168.915573120117	"right"	"incorrect"	FALSE	51	1.02	1.98
9	1	19	"MOVE_LEFT"	38	0	"normal"	0	-21.2445983886719	"right"	"incorrect"	TRUE	53	1.06	2.42
9	1	20	"MOVE_RIGHT"	39	0	"normal"	0	-78.3768463134766	"right"	"correct"	FALSE	54	1.08	1.76
9	1	21	"MOVE_RIGHT"	32	1	"inverted"	0	153.934066772461	"left"	"correct"	FALSE	47	0.94	2.54
9	1	23	"MOVE_LEFT"	37	1	"inverted"	0	196.027420043945	"left"	"incorrect"	TRUE	52	1.04	2.1
9	1	24	"MOVE_RIGHT"	27	0	"normal"	0	-101.631484985352	"right"	"correct"	FALSE	42	0.84	1.58
9	1	25	"MOVE_RIGHT"	27	0	"normal"	0	263.338653564453	"left"	"incorrect"	FALSE	42	0.84	2.92
9	1	26	"MOVE_RIGHT"	36	1	"inverted"	0	-63.2504425048828	"right"	"incorrect"	FALSE	51	1.02	1.58
9	1	27	"MOVE_LEFT"	32	0	"normal"	0	245.593185424805	"left"	"correct"	TRUE	47	0.94	1.86
9	1	28	"MOVE_LEFT"	39	0	"normal"	0	206.774353027344	"left"	"correct"	TRUE	54	1.08	1.88
9	1	29	"MOVE_LEFT"	28	0	"normal"	0	261.552536010742	"left"	"correct"	TRUE	43	0.86	1.78
9	1	30	"MOVE_LEFT"	34	0	"normal"	0	239.254302978516	"left"	"correct"	TRUE	49	0.98	1.82
