"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
8	2	1	"MOVE_LEFT"	36	1	"inverted"	0	-191.620300292969	"right"	"correct"	TRUE	51	1.02	3.8
8	2	2	"MOVE_LEFT"	32	0	"normal"	0	-47.9832611083984	"right"	"incorrect"	TRUE	47	0.94	2.2
8	2	3	"MOVE_LEFT"	24	1	"inverted"	0	-148.128875732422	"right"	"correct"	TRUE	39	0.78	2.66
8	2	4	"MOVE_LEFT"	28	0	"normal"	0	-19.8912658691406	"right"	"incorrect"	TRUE	43	0.86	1.9
8	2	5	"MOVE_LEFT"	38	0	"normal"	0	195.590850830078	"left"	"correct"	TRUE	53	1.06	1.94
8	2	6	"MOVE_LEFT"	24	1	"inverted"	0	-127.763793945312	"right"	"correct"	TRUE	39	0.78	2.52
8	2	7	"MOVE_LEFT"	23	0	"normal"	0	-123.682601928711	"right"	"incorrect"	TRUE	38	0.76	2.34
8	2	8	"MOVE_LEFT"	42	0	"normal"	0	127.031372070312	"left"	"correct"	TRUE	57	1.14	3.46
8	2	9	"MOVE_RIGHT"	37	1	"inverted"	0	139.675018310547	"left"	"correct"	FALSE	52	1.04	2.86
8	2	10	"MOVE_LEFT"	23	1	"inverted"	0	283.558746337891	"left"	"incorrect"	TRUE	38	0.76	1.96
8	2	11	"MOVE_RIGHT"	35	1	"inverted"	0	-136.304229736328	"right"	"incorrect"	FALSE	50	1	1.98
8	2	12	"MOVE_RIGHT"	24	1	"inverted"	0	-229.955657958984	"right"	"incorrect"	FALSE	39	0.78	1.88
8	2	13	"MOVE_LEFT"	31	0	"normal"	0	106.667724609375	"left"	"correct"	TRUE	46	0.92	1.82
8	2	14	"MOVE_LEFT"	26	0	"normal"	0	-136.006546020508	"right"	"incorrect"	TRUE	41	0.82	2.72
8	2	15	"MOVE_LEFT"	27	1	"inverted"	0	-210.220077514648	"right"	"correct"	TRUE	42	0.84	3.44
8	2	16	"MOVE_RIGHT"	25	1	"inverted"	0	-79.1273040771484	"right"	"incorrect"	FALSE	40	0.8	1.46
8	2	17	"MOVE_LEFT"	32	0	"normal"	0	291.352142333984	"left"	"correct"	TRUE	47	0.94	2.86
8	2	18	"MOVE_RIGHT"	28	1	"inverted"	0	-189.873306274414	"right"	"incorrect"	FALSE	43	0.86	2.04
8	2	19	"MOVE_RIGHT"	25	1	"inverted"	0	-231.836486816406	"right"	"incorrect"	FALSE	40	0.8	2.3
8	2	20	"MOVE_RIGHT"	22	1	"inverted"	0	-157.098236083984	"right"	"incorrect"	FALSE	37	0.74	1.56
8	2	21	"MOVE_RIGHT"	38	1	"inverted"	0	268.272415161133	"left"	"correct"	FALSE	53	1.06	3.12
8	2	22	"MOVE_RIGHT"	24	1	"inverted"	0	-125.425369262695	"right"	"incorrect"	FALSE	39	0.78	1.46
8	2	23	"MOVE_LEFT"	28	0	"normal"	0	165.761215209961	"left"	"correct"	TRUE	43	0.86	1.78
8	2	24	"MOVE_LEFT"	33	0	"normal"	0	276.566925048828	"left"	"correct"	TRUE	48	0.96	2.98
8	2	25	"MOVE_LEFT"	35	0	"normal"	0	82.8079071044922	"left"	"correct"	TRUE	50	1	1.46
8	2	26	"MOVE_LEFT"	32	0	"normal"	0	-125.802932739258	"right"	"incorrect"	TRUE	47	0.94	2.7
8	2	27	"MOVE_RIGHT"	31	1	"inverted"	0	95.680419921875	"left"	"correct"	FALSE	46	0.92	2.14
8	2	28	"MOVE_RIGHT"	27	0	"normal"	0	78.1862640380859	"left"	"incorrect"	FALSE	42	0.84	2.24
8	2	29	"MOVE_LEFT"	26	0	"normal"	0	263.121490478516	"left"	"correct"	TRUE	41	0.82	2.62
8	2	30	"MOVE_RIGHT"	35	1	"inverted"	0	-216.490631103516	"right"	"incorrect"	FALSE	50	1	1.86
