Participant	Block	Episode	State	Balance	Movement	Tic	Time	Action	x_pos	y_pos	z_pos	angle/orientation	Reward	Cumulative_Reward	Health	Ammo	0_name	0_x	0_y	0_z	0_angle	2_name	2_x	2_y	2_z	2_angle
2	4	1	1	0	0	16	0.32	NA	-384.0	32.0	0.0	0.0	-1.0	-1.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	2	0	0	17	0.34	NA	-384.0	32.0	0.0	0.0	-1.0	-2.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	3	0	0	18	0.36	NA	-384.0	32.0	0.0	0.0	-1.0	-3.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	4	0	0	19	0.38	NA	-384.0	32.0	0.0	0.0	-1.0	-4.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	5	0	0	20	0.4	NA	-384.0	32.0	0.0	0.0	-1.0	-5.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	6	0	0	21	0.42	NA	-384.0	32.0	0.0	0.0	-1.0	-6.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	7	0	0	22	0.44	NA	-384.0	32.0	0.0	0.0	-1.0	-7.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	8	0	0	23	0.46	NA	-384.0	32.0	0.0	0.0	-1.0	-8.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	9	0	0	24	0.48	NA	-384.0	32.0	0.0	0.0	-1.0	-9.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	10	0	0	25	0.5	NA	-384.0	32.0	0.0	0.0	-1.0	-10.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	11	0	0	26	0.52	NA	-384.0	32.0	0.0	0.0	-1.0	-11.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	12	0	0	27	0.54	NA	-384.0	32.0	0.0	0.0	-1.0	-12.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	13	0	0	28	0.56	NA	-384.0	32.0	0.0	0.0	-1.0	-13.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	14	0	0	29	0.58	NA	-384.0	32.0	0.0	0.0	-1.0	-14.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	15	0	0	30	0.6	NA	-384.0	32.0	0.0	0.0	-1.0	-15.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	16	0	0	31	0.62	NA	-384.0	32.0	0.0	0.0	-1.0	-16.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	17	0	0	32	0.64	NA	-384.0	32.0	0.0	0.0	-1.0	-17.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	18	0	0	33	0.66	NA	-384.0	32.0	0.0	0.0	-1.0	-18.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	19	0	0	34	0.68	NA	-384.0	32.0	0.0	0.0	-1.0	-19.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	20	0	0	35	0.7000000000000001	NA	-384.0	32.0	0.0	0.0	-1.0	-20.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	21	0	0	36	0.72	NA	-384.0	32.0	0.0	0.0	-1.0	-21.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	22	0	0	37	0.74	NA	-384.0	32.0	0.0	0.0	-1.0	-22.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	23	0	0	38	0.76	NA	-384.0	32.0	0.0	0.0	-1.0	-23.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	24	0	0	39	0.78	MOVE_RIGHT	-384.0	31.25	0.0	0.0	-1.0	-24.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	25	0	0	40	0.8	MOVE_RIGHT	-384.0	29.8203125	0.0	0.0	-1.0	-25.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	26	0	0	41	0.8200000000000001	MOVE_RIGHT	-384.0	27.774658203125	0.0	0.0	-1.0	-26.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	27	0	0	42	0.84	MOVE_RIGHT	-384.0	25.1707763671875	0.0	0.0	-1.0	-27.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	28	0	0	43	0.86	MOVE_RIGHT	-384.0	22.061004638671875	0.0	0.0	-1.0	-28.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	29	0	0	44	0.88	MOVE_RIGHT	-384.0	18.492767333984375	0.0	0.0	-1.0	-29.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	30	0	0	45	0.9	MOVE_RIGHT	-384.0	14.509048461914062	0.0	0.0	-1.0	-30.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	31	0	0	46	0.92	MOVE_RIGHT	-384.0	10.148788452148438	0.0	0.0	-1.0	-31.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	32	0	0	47	0.9400000000000001	MOVE_RIGHT	-384.0	5.447296142578125	0.0	0.0	-1.0	-32.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	33	0	0	48	0.96	MOVE_RIGHT	-384.0	0.436553955078125	0.0	0.0	-1.0	-33.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	34	0	0	49	0.98	MOVE_RIGHT	-384.0	-4.85443115234375	0.0	0.0	-1.0	-34.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	35	0	0	50	1.0	MOVE_RIGHT	-384.0	-10.399398803710938	0.0	0.0	-1.0	-35.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	36	0	0	51	1.02	MOVE_RIGHT	-384.0	-16.174530029296875	0.0	0.0	-1.0	-36.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	37	0	0	52	1.04	MOVE_RIGHT	-384.0	-22.158248901367188	0.0	0.0	-1.0	-37.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	38	0	0	53	1.06	MOVE_RIGHT	-384.0	-28.331008911132812	0.0	0.0	-1.0	-38.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	39	0	0	54	1.08	MOVE_RIGHT	-384.0	-34.675079345703125	0.0	0.0	-1.0	-39.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	40	0	0	55	1.1	NA	-384.0	-40.424407958984375	0.0	0.0	-1.0	-40.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	41	0	0	56	1.12	NA	-384.0	-45.63475036621094	0.0	0.0	-1.0	-41.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	42	0	0	57	1.1400000000000001	NA	-384.0	-50.35662841796875	0.0	0.0	-1.0	-42.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	43	0	0	58	1.16	NA	-384.0	-54.635833740234375	0.0	0.0	-1.0	-43.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	44	0	0	59	1.18	NA	-384.0	-58.51387023925781	0.0	0.0	-1.0	-44.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	45	0	0	60	1.2	NA	-384.0	-62.028350830078125	0.0	0.0	-1.0	-45.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	46	0	0	61	1.22	NA	-384.0	-65.21336364746094	0.0	0.0	-1.0	-46.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	47	0	0	62	1.24	NA	-384.0	-68.09979248046875	0.0	0.0	-1.0	-47.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	48	0	0	63	1.26	NA	-384.0	-70.71562194824219	0.0	0.0	-1.0	-48.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	49	0	0	64	1.28	NA	-384.0	-73.08622741699219	0.0	0.0	-1.0	-49.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	50	0	0	65	1.3	NA	-384.0	-75.23458862304688	0.0	0.0	-1.0	-50.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	51	0	0	66	1.32	NA	-384.0	-77.18154907226562	0.0	0.0	-1.0	-51.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	52	0	0	67	1.34	NA	-384.0	-78.94598388671875	0.0	0.0	-1.0	-52.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	53	0	0	68	1.36	NA	-384.0	-80.54501342773438	0.0	0.0	-1.0	-53.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	54	0	0	69	1.3800000000000001	NA	-384.0	-81.994140625	0.0	0.0	-1.0	-54.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	55	0	0	70	1.4000000000000001	ATTACK	-384.0	-83.30741882324219	0.0	0.0	-1.0	-55.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	56	0	0	71	1.42	ATTACK	-384.0	-84.49758911132812	0.0	0.0	-1.0	-56.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	57	0	0	72	1.44	ATTACK	-384.0	-85.57618713378906	0.0	0.0	-1.0	-57.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	58	0	0	73	1.46	ATTACK	-384.0	-86.55368041992188	0.0	0.0	-1.0	-58.0	100.0	50.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	59	0	0	74	1.48	ATTACK	-384.0	-87.43954467773438	0.0	0.0	100.0	42.0	100.0	49.0	Cacodemon	0.0	-109.84950256347656	0.0	180.00000004190952
2	4	1	60	0	0	0	0.0	ATTACK	-384.0	-87.43954467773438	0.0	0.0	-1.0	41.0	100.0	49.0	DeadCacodemon	0.311920166015625	-109.86819458007812	0.0	180.00000004190952	Blood	-30.972000122070312	-86.55368041992188	31.1180419921875	180.00000004190952
Participant	Block	Episode	State	Balance	Movement	Tic	Time	Action	x_pos	y_pos	z_pos	angle/orientation	Reward	Cumulative_Reward	Health	Ammo
2	4	2	1	0	1	16	0.32	NA	-384.0	32.0	0.0	0.0	-1.0	-1.0	100.0	50.0
2	4	2	2	0	1	17	0.34	NA	-384.0	32.0	0.0	0.0	-1.0	-2.0	100.0	50.0
2	4	2	3	0	1	18	0.36	NA	-384.0	32.0	0.0	0.0	-1.0	-3.0	100.0	50.0
2	4	2	4	0	1	19	0.38	NA	-384.0	32.0	0.0	0.0	-1.0	-4.0	100.0	50.0
2	4	2	5	0	1	20	0.4	NA	-384.0	32.0	0.0	0.0	-1.0	-5.0	100.0	50.0
2	4	2	6	0	1	21	0.42	NA	-384.0	32.0	0.0	0.0	-1.0	-6.0	100.0	50.0
2	4	2	7	0	1	22	0.44	NA	-384.0	32.0	0.0	0.0	-1.0	-7.0	100.0	50.0
2	4	2	8	0	1	23	0.46	NA	-384.0	32.0	0.0	0.0	-1.0	-8.0	100.0	50.0
2	4	2	9	0	1	24	0.48	NA	-384.0	32.0	0.0	0.0	-1.0	-9.0	100.0	50.0
2	4	2	10	0	1	25	0.5	NA	-384.0	32.0	0.0	0.0	-1.0	-10.0	100.0	50.0
2	4	2	11	0	1	26	0.52	NA	-384.0	32.0	0.0	0.0	-1.0	-11.0	100.0	50.0
2	4	2	12	0	1	27	0.54	NA	-384.0	32.0	0.0	0.0	-1.0	-12.0	100.0	50.0
2	4	2	13	0	1	28	0.56	NA	-384.0	32.0	0.0	0.0	-1.0	-13.0	100.0	50.0
2	4	2	14	0	1	29	0.58	NA	-384.0	32.0	0.0	0.0	-1.0	-14.0	100.0	50.0
2	4	2	15	0	1	30	0.6	NA	-384.0	32.0	0.0	0.0	-1.0	-15.0	100.0	50.0
2	4	2	16	0	1	31	0.62	NA	-384.0	32.0	0.0	0.0	-1.0	-16.0	100.0	50.0
2	4	2	17	0	1	32	0.64	NA	-384.0	32.0	0.0	0.0	-1.0	-17.0	100.0	50.0
2	4	2	18	0	1	33	0.66	NA	-384.0	32.0	0.0	0.0	-1.0	-18.0	100.0	50.0
2	4	2	19	0	1	34	0.68	NA	-384.0	32.0	0.0	0.0	-1.0	-19.0	100.0	50.0
2	4	2	20	0	1	35	0.7000000000000001	MOVE_LEFT	-384.0	32.75	0.0	0.0	-1.0	-20.0	100.0	50.0
2	4	2	21	0	1	36	0.72	MOVE_LEFT	-384.0	34.1796875	0.0	0.0	-1.0	-21.0	100.0	50.0
2	4	2	22	0	1	37	0.74	MOVE_LEFT	-384.0	36.225341796875	0.0	0.0	-1.0	-22.0	100.0	50.0
2	4	2	23	0	1	38	0.76	MOVE_LEFT	-384.0	38.82920837402344	0.0	0.0	-1.0	-23.0	100.0	50.0
2	4	2	24	0	1	39	0.78	MOVE_LEFT	-384.0	41.93894958496094	0.0	0.0	-1.0	-24.0	100.0	50.0
2	4	2	25	0	1	40	0.8	MOVE_LEFT	-384.0	45.50714111328125	0.0	0.0	-1.0	-25.0	100.0	50.0
2	4	2	26	0	1	41	0.8200000000000001	MOVE_LEFT	-384.0	49.490814208984375	0.0	0.0	-1.0	-26.0	100.0	50.0
2	4	2	27	0	1	42	0.84	MOVE_LEFT	-384.0	53.85101318359375	0.0	0.0	-1.0	-27.0	100.0	50.0
2	4	2	28	0	1	43	0.86	MOVE_LEFT	-384.0	58.55242919921875	0.0	0.0	-1.0	-28.0	100.0	50.0
2	4	2	29	0	1	44	0.88	MOVE_LEFT	-384.0	63.563079833984375	0.0	0.0	-1.0	-29.0	100.0	50.0
2	4	2	30	0	1	45	0.9	MOVE_LEFT	-384.0	68.85397338867188	0.0	0.0	-1.0	-30.0	100.0	50.0
2	4	2	31	0	1	46	0.92	NA	-384.0	73.64883422851562	0.0	0.0	-1.0	-31.0	100.0	50.0
2	4	2	32	0	1	47	0.9400000000000001	NA	-384.0	77.99417114257812	0.0	0.0	-1.0	-32.0	100.0	50.0
2	4	2	33	0	1	48	0.96	NA	-384.0	81.93212890625	0.0	0.0	-1.0	-33.0	100.0	50.0
2	4	2	34	0	1	49	0.98	NA	-384.0	85.50090026855469	0.0	0.0	-1.0	-34.0	100.0	50.0
2	4	2	35	0	1	50	1.0	NA	-384.0	88.73509216308594	0.0	0.0	-1.0	-35.0	100.0	50.0
2	4	2	36	0	1	51	1.02	NA	-384.0	91.66607666015625	0.0	0.0	-1.0	-36.0	100.0	50.0
2	4	2	37	0	1	52	1.04	NA	-384.0	94.32228088378906	0.0	0.0	-1.0	-37.0	100.0	50.0
2	4	2	38	0	1	53	1.06	NA	-384.0	96.72946166992188	0.0	0.0	-1.0	-38.0	100.0	50.0
2	4	2	39	0	1	54	1.08	NA	-384.0	98.91096496582031	0.0	0.0	-1.0	-39.0	100.0	50.0
2	4	2	40	0	1	55	1.1	NA	-384.0	100.887939453125	0.0	0.0	-1.0	-40.0	100.0	50.0
2	4	2	41	0	1	56	1.12	NA	-384.0	102.6795654296875	0.0	0.0	-1.0	-41.0	100.0	50.0
2	4	2	42	0	1	57	1.1400000000000001	NA	-384.0	104.30322265625	0.0	0.0	-1.0	-42.0	100.0	50.0
2	4	2	43	0	1	58	1.16	NA	-384.0	105.774658203125	0.0	0.0	-1.0	-43.0	100.0	50.0
2	4	2	44	0	1	59	1.18	NA	-384.0	107.10813903808594	0.0	0.0	-1.0	-44.0	100.0	50.0
2	4	2	45	0	1	60	1.2	NA	-384.0	108.31660461425781	0.0	0.0	-1.0	-45.0	100.0	50.0
2	4	2	46	0	1	61	1.22	NA	-384.0	109.41177368164062	0.0	0.0	-1.0	-46.0	100.0	50.0
2	4	2	47	0	1	62	1.24	NA	-384.0	110.40426635742188	0.0	0.0	-1.0	-47.0	100.0	50.0
2	4	2	48	0	1	63	1.26	NA	-384.0	111.3037109375	0.0	0.0	-1.0	-48.0	100.0	50.0
2	4	2	49	0	1	64	1.28	NA	-384.0	112.11882019042969	0.0	0.0	-1.0	-49.0	100.0	50.0
2	4	2	50	0	1	65	1.3	NA	-384.0	112.85749816894531	0.0	0.0	-1.0	-50.0	100.0	50.0
2	4	2	51	0	1	66	1.32	NA	-384.0	113.52691650390625	0.0	0.0	-1.0	-51.0	100.0	50.0
2	4	2	52	0	1	67	1.34	NA	-384.0	114.13357543945312	0.0	0.0	-1.0	-52.0	100.0	50.0
2	4	2	53	0	1	68	1.36	NA	-384.0	114.683349609375	0.0	0.0	-1.0	-53.0	100.0	50.0
2	4	2	54	0	1	69	1.3800000000000001	NA	-384.0	115.18157958984375	0.0	0.0	-1.0	-54.0	100.0	50.0
2	4	2	55	0	1	70	1.4000000000000001	NA	-384.0	115.63308715820312	0.0	0.0	-1.0	-55.0	100.0	50.0
2	4	2	56	0	1	71	1.42	NA	-384.0	116.04225158691406	0.0	0.0	-1.0	-56.0	100.0	50.0
2	4	2	57	0	1	72	1.44	NA	-384.0	116.41305541992188	0.0	0.0	-1.0	-57.0	100.0	50.0
2	4	2	58	0	1	73	1.46	NA	-384.0	116.74908447265625	0.0	0.0	-1.0	-58.0	100.0	50.0
2	4	2	59	0	1	74	1.48	NA	-384.0	117.05360412597656	0.0	0.0	-1.0	-59.0	100.0	50.0
2	4	2	60	0	1	75	1.5	NA	-384.0	117.32957458496094	0.0	0.0	-1.0	-60.0	100.0	50.0
2	4	2	61	0	1	76	1.52	NA	-384.0	117.57966613769531	0.0	0.0	-1.0	-61.0	100.0	50.0
2	4	2	62	0	1	77	1.54	NA	-384.0	117.80630493164062	0.0	0.0	-1.0	-62.0	100.0	50.0
2	4	2	63	0	1	78	1.56	NA	-384.0	118.01168823242188	0.0	0.0	-1.0	-63.0	100.0	50.0
2	4	2	64	0	1	79	1.58	NA	-384.0	118.19781494140625	0.0	0.0	-1.0	-64.0	100.0	50.0
2	4	2	65	0	1	80	1.6	NA	-384.0	118.36648559570312	0.0	0.0	-1.0	-65.0	100.0	50.0
2	4	2	66	0	1	81	1.62	NA	-384.0	118.51933288574219	0.0	0.0	-1.0	-66.0	100.0	50.0
2	4	2	67	0	1	82	1.6400000000000001	NA	-384.0	118.6578369140625	0.0	0.0	-1.0	-67.0	100.0	50.0
2	4	2	68	0	1	83	1.6600000000000001	NA	-384.0	118.78335571289062	0.0	0.0	-1.0	-68.0	100.0	50.0
2	4	2	69	0	1	84	1.68	NA	-384.0	118.8970947265625	0.0	0.0	-1.0	-69.0	100.0	50.0
2	4	2	70	0	1	85	1.7	NA	-384.0	119.00016784667969	0.0	0.0	-1.0	-70.0	100.0	50.0
2	4	2	71	0	1	86	1.72	NA	-384.0	119.09356689453125	0.0	0.0	-1.0	-71.0	100.0	50.0
2	4	2	72	0	1	87	1.74	NA	-384.0	119.17820739746094	0.0	0.0	-1.0	-72.0	100.0	50.0
2	4	2	73	0	1	88	1.76	NA	-384.0	119.25489807128906	0.0	0.0	-1.0	-73.0	100.0	50.0
2	4	2	74	0	1	89	1.78	NA	-384.0	119.32438659667969	0.0	0.0	-1.0	-74.0	100.0	50.0
2	4	2	75	0	1	90	1.8	NA	-384.0	119.38735961914062	0.0	0.0	-1.0	-75.0	100.0	50.0
2	4	2	76	0	1	91	1.82	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-76.0	100.0	50.0
2	4	2	77	0	1	92	1.84	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-77.0	100.0	50.0
2	4	2	78	0	1	93	1.86	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-78.0	100.0	50.0
2	4	2	79	0	1	94	1.8800000000000001	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-79.0	100.0	50.0
2	4	2	80	0	1	95	1.9000000000000001	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-80.0	100.0	50.0
2	4	2	81	0	1	96	1.92	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-81.0	100.0	50.0
2	4	2	82	0	1	97	1.94	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-82.0	100.0	50.0
2	4	2	83	0	1	98	1.96	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-83.0	100.0	50.0
2	4	2	84	0	1	99	1.98	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-84.0	100.0	50.0
2	4	2	85	0	1	100	2.0	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-85.0	100.0	50.0
2	4	2	86	0	1	101	2.02	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-86.0	100.0	50.0
2	4	2	87	0	1	102	2.04	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-87.0	100.0	50.0
2	4	2	88	0	1	103	2.06	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-88.0	100.0	50.0
2	4	2	89	0	1	104	2.08	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-89.0	100.0	50.0
2	4	2	90	0	1	105	2.1	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-90.0	100.0	50.0
2	4	2	91	0	1	106	2.12	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-91.0	100.0	50.0
2	4	2	92	0	1	107	2.14	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-92.0	100.0	50.0
2	4	2	93	0	1	108	2.16	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-93.0	100.0	50.0
2	4	2	94	0	1	109	2.18	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-94.0	100.0	50.0
2	4	2	95	0	1	110	2.2	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-95.0	100.0	50.0
2	4	2	96	0	1	111	2.22	NA	-384.0	119.44442749023438	0.0	0.0	-1.0	-96.0	100.0	50.0
