"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
2	1	1	"MOVE_RIGHT"	25	1	"inverted"	1	269.571990966797	"left"	TRUE	TRUE	40	0.8	2.74
2	1	2	"MOVE_RIGHT"	25	0	"normal"	1	-176.155990600586	"right"	TRUE	TRUE	40	0.8	1.6
2	1	3	"MOVE_LEFT"	27	0	"normal"	1	287.447998046875	"left"	TRUE	FALSE	42	0.84	1.86
2	1	4	"MOVE_LEFT"	23	0	"normal"	1	-172.753845214844	"right"	FALSE	FALSE	38	0.76	2.34
2	1	5	"MOVE_RIGHT"	21	0	"normal"	1	-38.9039154052734	"right"	TRUE	TRUE	36	0.72	1.26
2	1	6	"MOVE_RIGHT"	22	0	"normal"	1	-184.539733886719	"right"	TRUE	TRUE	37	0.74	1.58
2	1	7	"MOVE_RIGHT"	29	1	"inverted"	1	264.339263916016	"left"	TRUE	TRUE	44	0.88	2.54
2	1	9	"MOVE_LEFT"	27	1	"inverted"	1	137.683181762695	"left"	FALSE	FALSE	42	0.84	1.56
2	1	10	"MOVE_RIGHT"	23	0	"normal"	1	-101.049240112305	"right"	TRUE	TRUE	38	0.76	1.34
2	1	11	"MOVE_RIGHT"	29	0	"normal"	1	-103.516799926758	"right"	TRUE	TRUE	44	0.88	1.46
2	1	12	"MOVE_RIGHT"	19	0	"normal"	1	-90.9102478027344	"right"	TRUE	TRUE	34	0.68	1.22
2	1	13	"MOVE_LEFT"	18	1	"inverted"	1	142.380294799805	"left"	FALSE	FALSE	33	0.66	1.56
2	1	14	"MOVE_LEFT"	20	1	"inverted"	1	-184.226684570312	"right"	TRUE	FALSE	35	0.7	2.48
2	1	15	"MOVE_RIGHT"	21	0	"normal"	1	295.099197387695	"left"	FALSE	TRUE	36	0.72	2.48
2	1	16	"MOVE_LEFT"	15	1	"inverted"	1	255.311798095703	"left"	FALSE	FALSE	30	0.6	1.54
2	1	17	"MOVE_LEFT"	26	1	"inverted"	1	210.50602722168	"left"	FALSE	FALSE	41	0.82	1.48
2	1	18	"MOVE_RIGHT"	16	0	"normal"	1	-89.9150695800781	"right"	TRUE	TRUE	31	0.62	1.18
2	1	20	"MOVE_RIGHT"	29	0	"normal"	1	-221.147491455078	"right"	TRUE	TRUE	44	0.88	1.76
2	1	21	"MOVE_LEFT"	24	1	"inverted"	1	191.921279907227	"left"	FALSE	FALSE	39	0.78	1.62
2	1	22	"MOVE_RIGHT"	23	0	"normal"	1	183.646926879883	"left"	FALSE	TRUE	38	0.76	2.2
2	1	23	"MOVE_LEFT"	20	1	"inverted"	1	233.97216796875	"left"	FALSE	FALSE	35	0.7	1.4
2	1	24	"MOVE_RIGHT"	21	0	"normal"	1	-51.4036712646484	"right"	TRUE	TRUE	36	0.72	1.18
2	1	25	"MOVE_RIGHT"	22	0	"normal"	1	244.577194213867	"left"	FALSE	TRUE	37	0.74	2.3
2	1	26	"MOVE_RIGHT"	29	1	"inverted"	1	-180.138381958008	"right"	FALSE	TRUE	44	0.88	1.66
2	1	27	"MOVE_RIGHT"	29	1	"inverted"	1	234.690811157227	"left"	TRUE	TRUE	44	0.88	2.32
2	1	28	"MOVE_RIGHT"	18	0	"normal"	1	-22.8473052978516	"right"	TRUE	TRUE	33	0.66	1.06
2	1	29	"MOVE_LEFT"	16	1	"inverted"	1	190.308731079102	"left"	FALSE	FALSE	31	0.62	1.26
2	1	30	"MOVE_LEFT"	16	1	"inverted"	1	-117.038040161133	"right"	TRUE	FALSE	31	0.62	2.12
