"Participant"	"Block"	"Episode"	"First_Action"	"first_non_na_index"	"Movement"	"Movement_Words"	"Balance"	"X0_y"	"side"	"correct_key"	"optimal_key"	"Tic"	"Time_of_Action"	"Time_of_Episode"
2	4	1	"MOVE_RIGHT"	24	0	"normal"	0	-109.849502563477	"right"	TRUE	FALSE	39	0.78	1.48
2	4	4	"MOVE_LEFT"	32	1	"inverted"	0	-82.5431823730469	"right"	TRUE	TRUE	47	0.94	2.44
2	4	5	"MOVE_RIGHT"	18	1	"inverted"	0	-155.590713500977	"right"	FALSE	FALSE	33	0.66	1.4
2	4	6	"MOVE_LEFT"	18	0	"normal"	0	-91.7468719482422	"right"	FALSE	TRUE	33	0.66	1.98
2	4	7	"MOVE_LEFT"	20	1	"inverted"	0	-114.531799316406	"right"	TRUE	TRUE	35	0.7	2.14
2	4	8	"MOVE_RIGHT"	21	1	"inverted"	0	-165.367477416992	"right"	FALSE	FALSE	36	0.72	1.44
2	4	9	"MOVE_LEFT"	24	0	"normal"	0	203.892059326172	"left"	TRUE	TRUE	39	0.78	1.54
2	4	10	"MOVE_RIGHT"	22	1	"inverted"	0	213.430023193359	"left"	TRUE	FALSE	37	0.74	2.14
2	4	11	"MOVE_RIGHT"	20	0	"normal"	0	-41.5473175048828	"right"	TRUE	FALSE	35	0.7	1.14
2	4	12	"MOVE_LEFT"	23	1	"inverted"	0	-222.258178710938	"right"	TRUE	TRUE	38	0.76	2.44
2	4	13	"MOVE_LEFT"	30	0	"normal"	0	244.184616088867	"left"	TRUE	TRUE	45	0.9	1.76
2	4	14	"MOVE_RIGHT"	20	1	"inverted"	0	149.765884399414	"left"	TRUE	FALSE	35	0.7	1.98
2	4	15	"MOVE_LEFT"	17	1	"inverted"	0	-208.170608520508	"right"	TRUE	TRUE	32	0.64	2.38
2	4	16	"MOVE_RIGHT"	16	1	"inverted"	0	-70.3158874511719	"right"	FALSE	FALSE	31	0.62	1.16
2	4	17	"MOVE_LEFT"	20	0	"normal"	0	273.039657592773	"left"	TRUE	TRUE	35	0.7	1.62
2	4	18	"MOVE_RIGHT"	15	1	"inverted"	0	267.103179931641	"left"	TRUE	FALSE	30	0.6	2.24
2	4	19	"MOVE_RIGHT"	15	0	"normal"	0	200.663635253906	"left"	FALSE	FALSE	30	0.6	1.94
2	4	20	"MOVE_RIGHT"	25	1	"inverted"	0	-204.430114746094	"right"	FALSE	FALSE	40	0.8	1.62
2	4	21	"MOVE_RIGHT"	21	1	"inverted"	0	266.780776977539	"left"	TRUE	FALSE	36	0.72	2.34
2	4	22	"MOVE_LEFT"	22	1	"inverted"	0	283.162338256836	"left"	FALSE	TRUE	37	0.74	1.62
2	4	23	"MOVE_LEFT"	22	1	"inverted"	0	-169.734329223633	"right"	TRUE	TRUE	37	0.74	2.26
2	4	24	"MOVE_RIGHT"	30	1	"inverted"	0	-218.331604003906	"right"	FALSE	FALSE	45	0.9	2.22
2	4	25	"MOVE_LEFT"	20	0	"normal"	0	156.373641967773	"left"	TRUE	TRUE	35	0.7	1.8
2	4	26	"MOVE_LEFT"	23	0	"normal"	0	-123.784790039062	"right"	FALSE	TRUE	38	0.76	2.18
2	4	28	"MOVE_LEFT"	30	0	"normal"	0	214.361145019531	"left"	TRUE	TRUE	45	0.9	1.68
2	4	29	"MOVE_RIGHT"	19	1	"inverted"	0	-181.809356689453	"right"	FALSE	FALSE	34	0.68	1.42
2	4	30	"MOVE_RIGHT"	20	1	"inverted"	0	-206.946304321289	"right"	FALSE	FALSE	35	0.7	1.6
